eNodeB ID,eNodebName,小区号,长码(小区CI）,CellName,网络类型,longitude,LATITUDE,覆盖类型
732543,安康汉滨早阳镇龙王山-HLH-AKGO088TL,AKGO088TL-0,187531136,安康汉滨早阳镇龙王山-HLH-AKGO088TL-0,lte,109.101388,32.771666,宏站
732543,安康汉滨早阳镇龙王山-HLH-AKGO088TL,AKGO088TL-1,187531137,安康汉滨早阳镇龙王山-HLH-AKGO088TL-1,lte,109.101388,32.771666,宏站
732543,安康汉滨早阳镇龙王山-HLH-AKGO088TL,AKGO088TL-2,187531138,安康汉滨早阳镇龙王山-HLH-AKGO088TL-2,lte,109.101388,32.771666,宏站
732162,安康白河宋家镇歌风拉远-HLH-AKFO163TL,AKFO163TL-0,187433600,安康白河宋家镇歌风拉远-HLH-AKFO163TL-0,lte,109.798611,32.608611,宏站
732162,安康白河宋家镇歌风拉远-HLH-AKFO163TL,AKFO163TL-1,187433601,安康白河宋家镇歌风拉远-HLH-AKFO163TL-1,lte,109.798611,32.608611,宏站
732162,安康白河宋家镇歌风拉远-HLH-AKFO163TL,AKFO163TL-2,187433602,安康白河宋家镇歌风拉远-HLH-AKFO163TL-2,lte,109.798611,32.608611,宏站
732319,安康汉阴浦溪镇浦溪中学-HLH-AKFO320TL,AKFO320TL-0,187473792,安康汉阴浦溪镇浦溪中学-HLH-AKFO320TL-0,lte,108.644444,32.805555,宏站
732319,安康汉阴浦溪镇浦溪中学-HLH-AKFO320TL,AKFO320TL-1,187473793,安康汉阴浦溪镇浦溪中学-HLH-AKFO320TL-1,lte,108.644444,32.805555,宏站
732319,安康汉阴浦溪镇浦溪中学-HLH-AKFO320TL,AKFO320TL-2,187473794,安康汉阴浦溪镇浦溪中学-HLH-AKFO320TL-2,lte,108.644444,32.805555,宏站
732594,安康汉滨美佳精品建材家居广场-HLW-AKGI007TL,AKGI007TL-0,187544198,安康汉滨美佳精品建材家居广场-HLW-AKGI007TL-0,lte,109.028888,32.681666,室分
732594,安康汉滨美佳精品建材家居广场-HLW-AKGI007TL,AKGI007TL-1,187544199,安康汉滨美佳精品建材家居广场-HLW-AKGI007TL-1,lte,109.028888,32.681666,室分
732504,安康石泉后柳镇中坝峡谷景区出口-HLH-AKGO049TL,AKGO049TL-0,187521152,安康石泉后柳镇中坝峡谷景区出口-HLH-AKGO049TL-0,lte,108.111111,32.909722,宏站
732504,安康石泉后柳镇中坝峡谷景区出口-HLH-AKGO049TL,AKGO049TL-1,187521153,安康石泉后柳镇中坝峡谷景区出口-HLH-AKGO049TL-1,lte,108.111111,32.909722,宏站
732504,安康石泉后柳镇中坝峡谷景区出口-HLH-AKGO049TL,AKGO049TL-2,187521154,安康石泉后柳镇中坝峡谷景区出口-HLH-AKGO049TL-2,lte,108.111111,32.909722,宏站
732492,安康旬阳城关镇卷烟厂-HLH-AKGO037TL,AKGO037TL-0,187518080,安康旬阳城关镇卷烟厂-HLH-AKGO037TL-0,lte,109.326944,32.826111,宏站
732492,安康旬阳城关镇卷烟厂-HLH-AKGO037TL,AKGO037TL-1,187518081,安康旬阳城关镇卷烟厂-HLH-AKGO037TL-1,lte,109.326944,32.826111,宏站
732492,安康旬阳城关镇卷烟厂-HLH-AKGO037TL,AKGO037TL-2,187518082,安康旬阳城关镇卷烟厂-HLH-AKGO037TL-2,lte,109.326944,32.826111,宏站
732478,安康汉阴平梁镇长坝-HLH-AKGO023TL,AKGO023TL-0,187514496,安康汉阴平梁镇长坝-HLH-AKGO023TL-0,lte,108.470277,32.903888,宏站
732478,安康汉阴平梁镇长坝-HLH-AKGO023TL,AKGO023TL-1,187514497,安康汉阴平梁镇长坝-HLH-AKGO023TL-1,lte,108.470277,32.903888,宏站
732478,安康汉阴平梁镇长坝-HLH-AKGO023TL,AKGO023TL-2,187514498,安康汉阴平梁镇长坝-HLH-AKGO023TL-2,lte,108.470277,32.903888,宏站
732160,安康白河宋家镇太平村安置房-HLH-AKFO161TL,AKFO161TL-0,187433088,安康白河宋家镇太平村安置房-HLH-AKFO161TL-0,lte,109.821944,32.667777,宏站
732160,安康白河宋家镇太平村安置房-HLH-AKFO161TL,AKFO161TL-1,187433089,安康白河宋家镇太平村安置房-HLH-AKFO161TL-1,lte,109.821944,32.667777,宏站
732160,安康白河宋家镇太平村安置房-HLH-AKFO161TL,AKFO161TL-2,187433090,安康白河宋家镇太平村安置房-HLH-AKFO161TL-2,lte,109.821944,32.667777,宏站
724233,安康旬阳仙河镇汽车站-HLH-AKFO122TL,AKFO122TL-0,185403776,安康旬阳仙河镇汽车站-HLH-AKFO122TL-0,lte,109.748888,32.985277,宏站
724233,安康旬阳仙河镇汽车站-HLH-AKFO122TL,AKFO122TL-1,185403777,安康旬阳仙河镇汽车站-HLH-AKFO122TL-1,lte,109.748888,32.985277,宏站
724233,安康旬阳仙河镇汽车站-HLH-AKFO122TL,AKFO122TL-2,185403778,安康旬阳仙河镇汽车站-HLH-AKFO122TL-2,lte,109.748888,32.985277,宏站
724258,安康汉阴涧池镇绿源农家乐-HLH-AKFO147TL,AKFO147TL-0,185410176,安康汉阴涧池镇绿源农家乐-HLH-AKFO147TL-0,lte,108.5675,32.850833,宏站
724258,安康汉阴涧池镇绿源农家乐-HLH-AKFO147TL,AKFO147TL-1,185410177,安康汉阴涧池镇绿源农家乐-HLH-AKFO147TL-1,lte,108.5675,32.850833,宏站
724258,安康汉阴涧池镇绿源农家乐-HLH-AKFO147TL,AKFO147TL-2,185410178,安康汉阴涧池镇绿源农家乐-HLH-AKFO147TL-2,lte,108.5675,32.850833,宏站
1027615,安康旬阳新粽溪-HLH-AKCO188TL,AKCO188TL-1-0,263069443,安康旬阳棕溪镇街道-HLH-AKCO188TL-1-0,lte,109.57169,32.866145,宏站
1027615,安康旬阳新粽溪-HLH-AKCO188TL,AKCO188TL-1-1,263069444,安康旬阳棕溪镇街道-HLH-AKCO188TL-1-1,lte,109.57169,32.866145,宏站
732576,安康平利城关镇陈家坝村-HLH-AKGO121TL,AKGO121TL-0,187539584,安康平利城关镇陈家坝村-HLH-AKGO121TL-0,lte,109.332777,32.398055,宏站
732576,安康平利城关镇陈家坝村-HLH-AKGO121TL,AKGO121TL-1,187539585,安康平利城关镇陈家坝村-HLH-AKGO121TL-1,lte,109.332777,32.398055,宏站
732576,安康平利城关镇陈家坝村-HLH-AKGO121TL,AKGO121TL-2,187539586,安康平利城关镇陈家坝村-HLH-AKGO121TL-2,lte,109.332777,32.398055,宏站
732523,安康岚皋四季镇国际狩猎场-HLH-AKGO068TL,AKGO068TL-0,187526016,安康岚皋四季镇国际狩猎场-HLH-AKGO068TL-0,lte,108.844722,32.063055,宏站
732523,安康岚皋四季镇国际狩猎场-HLH-AKGO068TL,AKGO068TL-1,187526017,安康岚皋四季镇国际狩猎场-HLH-AKGO068TL-1,lte,108.844722,32.063055,宏站
732523,安康岚皋四季镇国际狩猎场-HLH-AKGO068TL,AKGO068TL-2,187526018,安康岚皋四季镇国际狩猎场-HLH-AKGO068TL-2,lte,108.844722,32.063055,宏站
732510,安康岚皋城关镇四坪村安置点-HLH-AKGO055TL,AKGO055TL-0,187522688,安康岚皋城关镇四坪村安置点-HLH-AKGO055TL-0,lte,108.919722,32.311111,宏站
732510,安康岚皋城关镇四坪村安置点-HLH-AKGO055TL,AKGO055TL-1,187522689,安康岚皋城关镇四坪村安置点-HLH-AKGO055TL-1,lte,108.919722,32.311111,宏站
732510,安康岚皋城关镇四坪村安置点-HLH-AKGO055TL,AKGO055TL-2,187522690,安康岚皋城关镇四坪村安置点-HLH-AKGO055TL-2,lte,108.919722,32.311111,宏站
724142,安康旬阳新安岭拉远2站-HLH-AKEO592TL,AKEO592TL-0,185380480,安康旬阳新安岭拉远2站-HLH-AKEO592TL-0,lte,109.691666,32.722222,宏站
724142,安康旬阳新安岭拉远2站-HLH-AKEO592TL,AKEO592TL-1,185380481,安康旬阳新安岭拉远2站-HLH-AKEO592TL-1,lte,109.691666,32.722222,宏站
732549,安康汉滨青峰村-HLH-AKGO094TL,AKGO094TL-0,187532672,安康汉滨青峰村-HLH-AKGO094TL-0,lte,108.982777,32.733611,宏站
732549,安康汉滨青峰村-HLH-AKGO094TL,AKGO094TL-1,187532673,安康汉滨青峰村-HLH-AKGO094TL-1,lte,108.982777,32.733611,宏站
732549,安康汉滨青峰村-HLH-AKGO094TL,AKGO094TL-2,187532674,安康汉滨青峰村-HLH-AKGO094TL-2,lte,108.982777,32.733611,宏站
732519,安康白河冷水镇kke-HLH-AKGO064TL,AKGO064TL-0,187524992,安康白河冷水镇kke-HLH-AKGO064TL-0,lte,109.871666,32.907777,宏站
732519,安康白河冷水镇kke-HLH-AKGO064TL,AKGO064TL-1,187524993,安康白河冷水镇kke-HLH-AKGO064TL-1,lte,109.871666,32.907777,宏站
732519,安康白河冷水镇kke-HLH-AKGO064TL,AKGO064TL-2,187524994,安康白河冷水镇kke-HLH-AKGO064TL-2,lte,109.871666,32.907777,宏站
732552,安康白河小双镇小双村-HLH-AKGO097TL,AKGO097TL-0,187533440,安康白河小双镇小双村-HLH-AKGO097TL-0,lte,109.82,32.81,宏站
732552,安康白河小双镇小双村-HLH-AKGO097TL,AKGO097TL-1,187533441,安康白河小双镇小双村-HLH-AKGO097TL-1,lte,109.82,32.81,宏站
732552,安康白河小双镇小双村-HLH-AKGO097TL,AKGO097TL-2,187533442,安康白河小双镇小双村-HLH-AKGO097TL-2,lte,109.82,32.81,宏站
732505,安康石泉古堰镇上坝村-HLH-AKGO050TL,AKGO050TL-0,187521408,安康石泉古堰镇上坝村-HLH-AKGO050TL-0,lte,108.22,33.0675,宏站
732505,安康石泉古堰镇上坝村-HLH-AKGO050TL,AKGO050TL-1,187521409,安康石泉古堰镇上坝村-HLH-AKGO050TL-1,lte,108.22,33.0675,宏站
732505,安康石泉古堰镇上坝村-HLH-AKGO050TL,AKGO050TL-2,187521410,安康石泉古堰镇上坝村-HLH-AKGO050TL-2,lte,108.22,33.0675,宏站
732470,安康紫阳红椿镇-HLH-AKGO015TL,AKGO015TL-0,187512448,安康紫阳红椿镇-HLH-AKGO015TL-0,lte,108.373888,32.536388,宏站
732470,安康紫阳红椿镇-HLH-AKGO015TL,AKGO015TL-1,187512449,安康紫阳红椿镇-HLH-AKGO015TL-1,lte,108.373888,32.536388,宏站
732470,安康紫阳红椿镇-HLH-AKGO015TL,AKGO015TL-2,187512450,安康紫阳红椿镇-HLH-AKGO015TL-2,lte,108.373888,32.536388,宏站
601094,安康宁陕分公司楼下主营业厅-HLW-AKAI104TL,AKAI104TL-1,153880071,安康宁陕分公司楼下主营业厅-HLW-AKAI104TL-1,lte,108.309444,33.313055,室分
1027770,安康岚皋县城关镇苦桃弯村-HLH-AKCO343TL,AKCO343TL-1-0,263109123,安康岚皋城关镇唐家梁-HLH-AKCO343TL-1-0,lte,108.871003,32.328413,宏站
1027770,安康岚皋县城关镇苦桃弯村-HLH-AKCO343TL,AKCO343TL-1-1,263109124,安康岚皋城关镇唐家梁-HLH-AKCO343TL-1-1,lte,108.871003,32.328413,宏站
732286,安康汉滨恒口镇杨家槽-HLH-AKFO287TL,AKFO287TL-0,187465344,安康汉滨恒口镇杨家槽-HLH-AKFO287TL-0,lte,108.726388,32.739444,宏站
732286,安康汉滨恒口镇杨家槽-HLH-AKFO287TL,AKFO287TL-1,187465345,安康汉滨恒口镇杨家槽-HLH-AKFO287TL-1,lte,108.726388,32.739444,宏站
732286,安康汉滨恒口镇杨家槽-HLH-AKFO287TL,AKFO287TL-2,187465346,安康汉滨恒口镇杨家槽-HLH-AKFO287TL-2,lte,108.726388,32.739444,宏站
732561,安康白河城关镇木瓜沟-HLH-AKGO106TL,AKGO106TL-0,187535744,安康白河城关镇木瓜沟-HLH-AKGO106TL-0,lte,110.102777,32.828888,宏站
732561,安康白河城关镇木瓜沟-HLH-AKGO106TL,AKGO106TL-1,187535745,安康白河城关镇木瓜沟-HLH-AKGO106TL-1,lte,110.102777,32.828888,宏站
732561,安康白河城关镇木瓜沟-HLH-AKGO106TL,AKGO106TL-2,187535746,安康白河城关镇木瓜沟-HLH-AKGO106TL-2,lte,110.102777,32.828888,宏站
1027515,安康平利水晶丽城-HLH-AKCO088TL,AKCO088TL-1-0,263043843,安康平利城关镇广场南桥头-HLH-AKCO088TL-1-0,lte,109.351821,32.388555,宏站
1027515,安康平利水晶丽城-HLH-AKCO088TL,AKCO088TL-1-1,263043844,安康平利城关镇广场南桥头-HLH-AKCO088TL-1-1,lte,109.351821,32.388555,宏站
732224,安康汉滨西关鞋厂西-HLH-AKFO225TLFD,AKFO225TLFD-40,187449512,安康汉滨西关鞋厂西-HLH-AKFO225TLFD-40,lte,109.009722,32.687777,宏站
732224,安康汉滨西关鞋厂西-HLH-AKFO225TLFD,AKFO225TLFD-41,187449513,安康汉滨西关鞋厂西-HLH-AKFO225TLFD-41,lte,109.009722,32.687777,宏站
732224,安康汉滨西关鞋厂西-HLH-AKFO225TLFD,AKFO225TLFD-42,187449514,安康汉滨西关鞋厂西-HLH-AKFO225TLFD-42,lte,109.009722,32.687777,宏站
723710,安康白河桃园乡大山隧道-HLH-AKEO193TL,AKEO193TL-0,185269888,安康白河桃园乡大山隧道-HLH-AKEO193TL-0,lte,109.769166,32.725833,宏站
723710,安康白河桃园乡大山隧道-HLH-AKEO193TL,AKEO193TL-1,185269889,安康白河桃园乡大山隧道-HLH-AKEO193TL-1,lte,109.769166,32.725833,宏站
724251,安康石泉喜河镇安置区-HLH-AKFO140TL,AKFO140TL-0,185408384,安康石泉喜河镇安置区-HLH-AKFO140TL-0,lte,108.2225,32.859722,宏站
724251,安康石泉喜河镇安置区-HLH-AKFO140TL,AKFO140TL-1,185408385,安康石泉喜河镇安置区-HLH-AKFO140TL-1,lte,108.2225,32.859722,宏站
724251,安康石泉喜河镇安置区-HLH-AKFO140TL,AKFO140TL-2,185408386,安康石泉喜河镇安置区-HLH-AKFO140TL-2,lte,108.2225,32.859722,宏站
732442,安康汉滨安澜公园-HLH-AKFO061TLD,AKFO061TLD-40,187505320,安康汉滨安澜公园-HLH-AKFO061TLD-40,lte,109.007777,32.696944,宏站
732442,安康汉滨安澜公园-HLH-AKFO061TLD,AKFO061TLD-41,187505321,安康汉滨安澜公园-HLH-AKFO061TLD-41,lte,109.007777,32.696944,宏站
732442,安康汉滨安澜公园-HLH-AKFO061TLD,AKFO061TLD-42,187505322,安康汉滨安澜公园-HLH-AKFO061TLD-42,lte,109.007777,32.696944,宏站
724223,安康汉滨瀛湖镇鸟岛-HLH-AKFO112TL,AKFO112TL-0,185401216,安康汉滨瀛湖镇鸟岛-HLH-AKFO112TL-0,lte,108.849166,32.603333,宏站
724223,安康汉滨瀛湖镇鸟岛-HLH-AKFO112TL,AKFO112TL-1,185401217,安康汉滨瀛湖镇鸟岛-HLH-AKFO112TL-1,lte,108.849166,32.603333,宏站
724223,安康汉滨瀛湖镇鸟岛-HLH-AKFO112TL,AKFO112TL-2,185401218,安康汉滨瀛湖镇鸟岛-HLH-AKFO112TL-2,lte,108.849166,32.603333,宏站
723708,安康汉滨西营镇水添沟隧道-HLH-AKEO191TL,AKEO191TL-0,185269376,安康汉滨西营镇水添沟隧道-HLH-AKEO191TL-0,lte,109.769166,32.725833,宏站
723708,安康汉滨西营镇水添沟隧道-HLH-AKEO191TL,AKEO191TL-1,185269377,安康汉滨西营镇水添沟隧道-HLH-AKEO191TL-1,lte,109.769166,32.725833,宏站
732496,安康紫阳红椿移民安置点-HLH-AKGO041TL,AKGO041TL-0,187519104,安康紫阳红椿移民安置点-HLH-AKGO041TL-0,lte,108.365277,32.540555,宏站
732496,安康紫阳红椿移民安置点-HLH-AKGO041TL,AKGO041TL-1,187519105,安康紫阳红椿移民安置点-HLH-AKGO041TL-1,lte,108.365277,32.540555,宏站
732496,安康紫阳红椿移民安置点-HLH-AKGO041TL,AKGO041TL-2,187519106,安康紫阳红椿移民安置点-HLH-AKGO041TL-2,lte,108.365277,32.540555,宏站
732518,安康平利城关镇老城2站-HLH-AKGO063TL,AKGO063TL-0,187524736,安康平利城关镇老城2站-HLH-AKGO063TL-0,lte,109.354444,32.393888,宏站
732518,安康平利城关镇老城2站-HLH-AKGO063TL,AKGO063TL-1,187524737,安康平利城关镇老城2站-HLH-AKGO063TL-1,lte,109.354444,32.393888,宏站
732518,安康平利城关镇老城2站-HLH-AKGO063TL,AKGO063TL-2,187524738,安康平利城关镇老城2站-HLH-AKGO063TL-2,lte,109.354444,32.393888,宏站
732586,安康平利城关镇新正街-HLH-AKGO131TL,AKGO131TL-0,187542144,安康平利城关镇新正街-HLH-AKGO131TL-0,lte,109.362222,32.388611,宏站
732586,安康平利城关镇新正街-HLH-AKGO131TL,AKGO131TL-1,187542145,安康平利城关镇新正街-HLH-AKGO131TL-1,lte,109.362222,32.388611,宏站
732586,安康平利城关镇新正街-HLH-AKGO131TL,AKGO131TL-2,187542146,安康平利城关镇新正街-HLH-AKGO131TL-2,lte,109.362222,32.388611,宏站
732472,安康平利城关镇磨石沟-HLH-AKGO017TL,AKGO017TL-0,187512960,安康平利城关镇磨石沟-HLH-AKGO017TL-0,lte,109.370555,32.389444,宏站
732472,安康平利城关镇磨石沟-HLH-AKGO017TL,AKGO017TL-1,187512961,安康平利城关镇磨石沟-HLH-AKGO017TL-1,lte,109.370555,32.389444,宏站
732472,安康平利城关镇磨石沟-HLH-AKGO017TL,AKGO017TL-2,187512962,安康平利城关镇磨石沟-HLH-AKGO017TL-2,lte,109.370555,32.389444,宏站
732493,安康汉滨恒口镇大竹园2站-HLH-AKGO038TL,AKGO038TL-0,187518336,安康汉滨恒口镇大竹园2站-HLH-AKGO038TL-0,lte,108.726111,32.562222,宏站
732493,安康汉滨恒口镇大竹园2站-HLH-AKGO038TL,AKGO038TL-1,187518337,安康汉滨恒口镇大竹园2站-HLH-AKGO038TL-1,lte,108.726111,32.562222,宏站
732493,安康汉滨恒口镇大竹园2站-HLH-AKGO038TL,AKGO038TL-2,187518338,安康汉滨恒口镇大竹园2站-HLH-AKGO038TL-2,lte,108.726111,32.562222,宏站
1027483,安康汉滨兴安公园东门-HLH-AKCO056TLFD,AKCO056TLFD-40,263035688,安康汉滨兴安公园东门-HLH-AKCO056TLFD-40,lte,109.0275,32.69388889,宏站
1027483,安康汉滨兴安公园东门-HLH-AKCO056TLFD,AKCO056TLFD-41,263035689,安康汉滨兴安公园东门-HLH-AKCO056TLFD-41,lte,109.0275,32.69388889,宏站
1027483,安康汉滨兴安公园东门-HLH-AKCO056TLFD,AKCO056TLFD-42,263035690,安康汉滨兴安公园东门-HLH-AKCO056TLFD-42,lte,109.0275,32.69388889,宏站
732540,安康汉滨恒口镇三中村-HLH-AKGO085TL,AKGO085TL-0,187530368,安康汉滨恒口镇三中村-HLH-AKGO085TL-0,lte,108.843333,32.737222,宏站
732540,安康汉滨恒口镇三中村-HLH-AKGO085TL,AKGO085TL-1,187530369,安康汉滨恒口镇三中村-HLH-AKGO085TL-1,lte,108.843333,32.737222,宏站
732540,安康汉滨恒口镇三中村-HLH-AKGO085TL,AKGO085TL-2,187530370,安康汉滨恒口镇三中村-HLH-AKGO085TL-2,lte,108.843333,32.737222,宏站
723768,安康白河新安岭-HLH-AKEO251TL,AKEO251TL-0,185284736,安康白河新安岭-HLH-AKEO251TL-0,lte,109.654166,32.729722,宏站
723768,安康白河新安岭-HLH-AKEO251TL,AKEO251TL-1,185284737,安康白河新安岭-HLH-AKEO251TL-1,lte,109.654166,32.729722,宏站
732548,安康汉滨恒口镇凤凰小区-HLH-AKGO093TL,AKGO093TL-0,187532416,安康汉滨恒口镇凤凰小区-HLH-AKGO093TL-0,lte,108.751111,32.738055,宏站
732548,安康汉滨恒口镇凤凰小区-HLH-AKGO093TL,AKGO093TL-1,187532417,安康汉滨恒口镇凤凰小区-HLH-AKGO093TL-1,lte,108.751111,32.738055,宏站
732548,安康汉滨恒口镇凤凰小区-HLH-AKGO093TL,AKGO093TL-2,187532418,安康汉滨恒口镇凤凰小区-HLH-AKGO093TL-2,lte,108.751111,32.738055,宏站
732247,安康汉滨恒口镇松坝-HLH-AKFO248TL,AKFO248TL-0,187455360,安康汉滨恒口镇松坝-HLH-AKFO248TL-0,lte,108.958333,32.883611,宏站
732247,安康汉滨恒口镇松坝-HLH-AKFO248TL,AKFO248TL-1,187455361,安康汉滨恒口镇松坝-HLH-AKFO248TL-1,lte,108.958333,32.883611,宏站
732247,安康汉滨恒口镇松坝-HLH-AKFO248TL,AKFO248TL-2,187455362,安康汉滨恒口镇松坝-HLH-AKFO248TL-2,lte,108.958333,32.883611,宏站
732517,安康宁陕皇冠镇兴隆村-HLH-AKGO062TL,AKGO062TL-0,187524480,安康宁陕皇冠镇兴隆村-HLH-AKGO062TL-0,lte,108.401388,33.499444,宏站
732517,安康宁陕皇冠镇兴隆村-HLH-AKGO062TL,AKGO062TL-1,187524481,安康宁陕皇冠镇兴隆村-HLH-AKGO062TL-1,lte,108.401388,33.499444,宏站
732517,安康宁陕皇冠镇兴隆村-HLH-AKGO062TL,AKGO062TL-2,187524482,安康宁陕皇冠镇兴隆村-HLH-AKGO062TL-2,lte,108.401388,33.499444,宏站
732329,安康汉阴涧池镇紫云枞岭-HLH-AKFO330TL,AKFO330TL-0,187476352,安康汉阴涧池镇紫云枞岭-HLH-AKFO330TL-0,lte,108.557777,32.846944,宏站
732329,安康汉阴涧池镇紫云枞岭-HLH-AKFO330TL,AKFO330TL-1,187476353,安康汉阴涧池镇紫云枞岭-HLH-AKFO330TL-1,lte,108.557777,32.846944,宏站
732329,安康汉阴涧池镇紫云枞岭-HLH-AKFO330TL,AKFO330TL-2,187476354,安康汉阴涧池镇紫云枞岭-HLH-AKFO330TL-2,lte,108.557777,32.846944,宏站
732266,安康紫阳毛坝镇观音村-HLH-AKFO267TL,AKFO267TL-0,187460224,安康紫阳毛坝镇观音村-HLH-AKFO267TL-0,lte,108.267222,32.341111,宏站
732266,安康紫阳毛坝镇观音村-HLH-AKFO267TL,AKFO267TL-1,187460225,安康紫阳毛坝镇观音村-HLH-AKFO267TL-1,lte,108.267222,32.341111,宏站
732266,安康紫阳毛坝镇观音村-HLH-AKFO267TL,AKFO267TL-2,187460226,安康紫阳毛坝镇观音村-HLH-AKFO267TL-2,lte,108.267222,32.341111,宏站
1027775,安康紫阳双安闹热-HLH-AKCO348TL,AKCO348TL-1-0,263110403,安康汉滨牛蹄镇林本村-HLH-AKCO348TL-1-0,lte,108.56047,32.694972,宏站
1027775,安康紫阳双安闹热-HLH-AKCO348TL,AKCO348TL-1-1,263110404,安康汉滨牛蹄镇林本村-HLH-AKCO348TL-1-1,lte,108.56047,32.694972,宏站
732280,安康汉阴涧池镇五星村-HLH-AKFO281TL,AKFO281TL-0,187463808,安康汉阴涧池镇五星村-HLH-AKFO281TL-0,lte,108.561944,32.841666,宏站
732280,安康汉阴涧池镇五星村-HLH-AKFO281TL,AKFO281TL-1,187463809,安康汉阴涧池镇五星村-HLH-AKFO281TL-1,lte,108.561944,32.841666,宏站
732280,安康汉阴涧池镇五星村-HLH-AKFO281TL,AKFO281TL-2,187463810,安康汉阴涧池镇五星村-HLH-AKFO281TL-2,lte,108.561944,32.841666,宏站
732293,安康白河双丰镇三岔河-HLH-AKFO294TL,AKFO294TL-0,187467136,安康白河双丰镇三岔河-HLH-AKFO294TL-0,lte,109.685,32.725833,宏站
732293,安康白河双丰镇三岔河-HLH-AKFO294TL,AKFO294TL-1,187467137,安康白河双丰镇三岔河-HLH-AKFO294TL-1,lte,109.685,32.725833,宏站
732293,安康白河双丰镇三岔河-HLH-AKFO294TL,AKFO294TL-2,187467138,安康白河双丰镇三岔河-HLH-AKFO294TL-2,lte,109.685,32.725833,宏站
732254,安康汉滨恒口镇贺家院子-HLH-AKFO255TL,AKFO255TL-0,187457152,安康汉滨恒口镇贺家院子-HLH-AKFO255TL-0,lte,108.803611,32.719722,宏站
732254,安康汉滨恒口镇贺家院子-HLH-AKFO255TL,AKFO255TL-1,187457153,安康汉滨恒口镇贺家院子-HLH-AKFO255TL-1,lte,108.803611,32.719722,宏站
732254,安康汉滨恒口镇贺家院子-HLH-AKFO255TL,AKFO255TL-2,187457154,安康汉滨恒口镇贺家院子-HLH-AKFO255TL-2,lte,108.803611,32.719722,宏站
732389,安康汉滨莲花池东巷-HLH-AKFN010TLD,AKFN010TLD-40,187491752,安康汉滨莲花池东巷-HLH-AKFN010TLD-40,lte,109.0275,32.687777,宏站
732389,安康汉滨莲花池东巷-HLH-AKFN010TLD,AKFN010TLD-41,187491753,安康汉滨莲花池东巷-HLH-AKFN010TLD-41,lte,109.0275,32.687777,宏站
732389,安康汉滨莲花池东巷-HLH-AKFN010TLD,AKFN010TLD-42,187491754,安康汉滨莲花池东巷-HLH-AKFN010TLD-42,lte,109.0275,32.687777,宏站
732551,安康汉滨张滩镇张滩南-HLH-AKGO096TL,AKGO096TL-0,187533184,安康汉滨张滩镇张滩南-HLH-AKGO096TL-0,lte,109.084166,32.681388,宏站
732551,安康汉滨张滩镇张滩南-HLH-AKGO096TL,AKGO096TL-1,187533185,安康汉滨张滩镇张滩南-HLH-AKGO096TL-1,lte,109.084166,32.681388,宏站
732551,安康汉滨张滩镇张滩南-HLH-AKGO096TL,AKGO096TL-2,187533186,安康汉滨张滩镇张滩南-HLH-AKGO096TL-2,lte,109.084166,32.681388,宏站
732531,安康宁陕城关镇八亩村悠然山-HLH-AKGO076TL,AKGO076TL-0,187528064,安康宁陕城关镇八亩村悠然山-HLH-AKGO076TL-0,lte,108.2775,33.371388,宏站
732531,安康宁陕城关镇八亩村悠然山-HLH-AKGO076TL,AKGO076TL-1,187528065,安康宁陕城关镇八亩村悠然山-HLH-AKGO076TL-1,lte,108.2775,33.371388,宏站
732531,安康宁陕城关镇八亩村悠然山-HLH-AKGO076TL,AKGO076TL-2,187528066,安康宁陕城关镇八亩村悠然山-HLH-AKGO076TL-2,lte,108.2775,33.371388,宏站
732533,安康汉滨关庙镇大李村-HLH-AKGO078TL,AKGO078TL-0,187528576,安康汉滨关庙镇大李村-HLH-AKGO078TL-0,lte,109.061388,32.7425,宏站
732533,安康汉滨关庙镇大李村-HLH-AKGO078TL,AKGO078TL-1,187528577,安康汉滨关庙镇大李村-HLH-AKGO078TL-1,lte,109.061388,32.7425,宏站
732533,安康汉滨关庙镇大李村-HLH-AKGO078TL,AKGO078TL-2,187528578,安康汉滨关庙镇大李村-HLH-AKGO078TL-2,lte,109.061388,32.7425,宏站
732343,安康汉滨大树岭村-HLH-AKFO344TL,AKFO344TL-0,187479936,安康汉滨大树岭村-HLH-AKFO344TL-0,lte,109.097777,32.680833,宏站
732343,安康汉滨大树岭村-HLH-AKFO344TL,AKFO344TL-1,187479937,安康汉滨大树岭村-HLH-AKFO344TL-1,lte,109.097777,32.680833,宏站
732343,安康汉滨大树岭村-HLH-AKFO344TL,AKFO344TL-2,187479938,安康汉滨大树岭村-HLH-AKFO344TL-2,lte,109.097777,32.680833,宏站
732457,安康汉滨安康学院新校区后门-HLH-AKGO002TLFD,AKGO002TL-0,187509120,安康汉滨安康学院新校区后门-HLH-AKGO002TL-0,lte,108.975,32.695277,宏站
732457,安康汉滨安康学院新校区后门-HLH-AKGO002TLFD,AKGO002TL-1,187509121,安康汉滨安康学院新校区后门-HLH-AKGO002TL-1,lte,108.975,32.695277,宏站
732457,安康汉滨安康学院新校区后门-HLH-AKGO002TLFD,AKGO002TL-2,187509122,安康汉滨安康学院新校区后门-HLH-AKGO002TL-2,lte,108.975,32.695277,宏站
732563,安康汉滨安康学院新校区西侧-HLH-AKGO108TLFD,AKGO108TL-0,187536256,安康汉滨安康学院新校区西侧-HLH-AKGO108TL-0,lte,108.974722,32.698888,宏站
