BSC名称,MSC,基站索引,基站名称,小区索引,小区CI,小区名称,网络类型,经度,纬度,覆盖类型
ANK-HBSC-6000-005,XAGS30/41,145,安康汉滨铁路hb处HG-AK019,264,50192,安康汉滨铁路hb处HG-AK019-1,GSM,109.0175,32.71583333,宏站
ANK-HBSC-6000-005,XAGS30/41,145,安康汉滨铁路hb处HG-AK019,265,50193,安康汉滨铁路hb处HG-AK019-2,GSM,109.0175,32.71583333,宏站
ANK-HBSC-6000-005,XAGS30/41,163,安康汉滨铁路医院HG-AKM729,18,57297,安康汉滨铁路小区HG-AKM729-7,GSM,109.017777,32.71277778,宏站
ANK-HBSC-6000-005,XAGS30/41,163,安康汉滨铁路医院HG-AKM729,19,57298,安康汉滨铁路小区HG-AKM729-8,GSM,109.017777,32.71277778,宏站
ANK-HBSC-6000-005,XAGS30/41,127,安康汉滨铁路指挥中心HG-AKM680,328,56805,安康汉滨铁路指挥中心HG-AKM680-1,GSM,109.017563,32.715758,室分
ANK-HBSC-6000-005,XAGS30/41,127,安康汉滨铁路指挥中心HG-AKM680,331,56806,安康汉滨铁路指挥中心HG-AKM680-2,GSM,109.017563,32.715758,室分
ANK-HBSC-6000-005,XAGS30/41,127,安康汉滨铁路指挥中心HG-AKM680,555,56807,安康汉滨铁路指挥中心HG-AKM680-3,GSM,109.017563,32.715758,室分
ANK-HBSC-6000-005,XAGS30/41,184,安康汉滨铁通办公楼HGD-AK885,186,53634,安康汉滨铁通办公楼HD-AKM363-0,GSM,109.022041,32.714801,宏站
ANK-HBSC-6000-005,XAGS30/41,184,安康汉滨铁通办公楼HGD-AK885,192,53635,安康汉滨铁通办公楼HD-AKM363-1,GSM,109.022041,32.714801,宏站
ANK-HBSC-6000-005,XAGS30/41,184,安康汉滨铁通办公楼HGD-AK885,193,53636,安康汉滨铁通办公楼HD-AKM363-2,GSM,109.022041,32.714801,宏站
ANK-HBSC-6000-005,XAGS30/41,184,安康汉滨铁通办公楼HGD-AK885,365,58857,安康汉滨铁通办公楼HG-AK885-0,GSM,109.022041,32.714801,宏站
ANK-HBSC-6000-005,XAGS30/41,184,安康汉滨铁通办公楼HGD-AK885,366,58858,安康汉滨铁通办公楼HG-AK885-1,GSM,109.022041,32.714801,宏站
ANK-HBSC-6000-005,XAGS30/41,184,安康汉滨铁通办公楼HGD-AK885,367,58859,安康汉滨铁通办公楼HG-AK885-2,GSM,109.022041,32.714801,宏站
ANK-HBSC-6000-012,XAGS30/41,83,安康汉滨瓦仓HG-AK668,150,56680,安康汉滨瓦仓HG-AK668-0,GSM,108.7025,32.609166,宏站
ANK-HBSC-6000-012,XAGS30/41,83,安康汉滨瓦仓HG-AK668,151,56681,安康汉滨瓦仓HG-AK668-1,GSM,108.7025,32.609166,宏站
ANK-HBSC-6000-012,XAGS30/41,83,安康汉滨瓦仓HG-AK668,81,56682,安康汉滨瓦仓HG-AK668-2,GSM,108.7025,32.609166,宏站
ANK-HBSC-6000-012,XAGS30/41,156,安康汉滨瓦仓乡agHG-AK783,307,57837,安康汉滨瓦仓乡agHG-AK783-0,GSM,108.686388,32.618611,宏站
ANK-HBSC-6000-012,XAGS30/41,156,安康汉滨瓦仓乡agHG-AK783,318,57838,安康汉滨瓦仓乡agHG-AK783-1,GSM,108.686388,32.618611,宏站
ANK-HBSC-6000-012,XAGS30/41,156,安康汉滨瓦仓乡agHG-AK783,419,57839,安康汉滨瓦仓乡agHG-AK783-2,GSM,108.686388,32.618611,宏站
ANK-HBSC-6000-016,XAGS30/41,87,安康汉滨王家梁HG-AK470,243,54701,安康汉滨王家梁HG-AK470-0,GSM,109.0063889,32.67777778,宏站
ANK-HBSC-6000-016,XAGS30/41,87,安康汉滨王家梁HG-AK470,244,54702,安康汉滨王家梁HG-AK470-1,GSM,109.0063889,32.67777778,宏站
ANK-HBSC-6000-016,XAGS30/41,87,安康汉滨王家梁HG-AK470,245,54703,安康汉滨王家梁HG-AK470-2,GSM,109.0063889,32.67777778,宏站
ANK-HBSC-6000-015,XAGS30/41,82,安康汉滨危险品检查站北HG-AKM194,280,51944,安康汉滨危险品检查站北HG-AKM194-0,GSM,108.9108333,32.72916667,宏站
ANK-HBSC-6000-015,XAGS30/41,82,安康汉滨危险品检查站北HG-AKM194,281,51945,安康汉滨危险品检查站北HG-AKM194-1,GSM,108.9108333,32.72916667,宏站
ANK-HBSC-6000-015,XAGS30/41,82,安康汉滨危险品检查站北HG-AKM194,282,51946,安康汉滨危险品检查站北HG-AKM194-2,GSM,108.9108333,32.72916667,宏站
ANK-HBSC-6000-016,XAGS30/41,67,安康汉滨文昌路HGD-AK626,161,54424,安康汉滨文昌路HD-AKM442-0,GSM,109.035001,32.688333,宏站
ANK-HBSC-6000-016,XAGS30/41,67,安康汉滨文昌路HGD-AK626,162,54425,安康汉滨文昌路HD-AKM442-1,GSM,109.035001,32.688333,宏站
ANK-HBSC-6000-016,XAGS30/41,67,安康汉滨文昌路HGD-AK626,163,54426,安康汉滨文昌路HD-AKM442-2,GSM,109.035001,32.688333,宏站
ANK-HBSC-6000-016,XAGS30/41,67,安康汉滨文昌路HGD-AK626,189,56261,安康汉滨文昌路HG-AK626-0,GSM,109.035001,32.688333,宏站
ANK-HBSC-6000-016,XAGS30/41,67,安康汉滨文昌路HGD-AK626,190,56262,安康汉滨文昌路HG-AK626-1,GSM,109.035001,32.688333,宏站
ANK-HBSC-6000-016,XAGS30/41,67,安康汉滨文昌路HGD-AK626,191,56263,安康汉滨文昌路HG-AK626-2,GSM,109.035001,32.688333,宏站
ANK-HBSC-6000-016,XAGS30/41,1,安康汉滨文昌路HG-AKM679,3,56797,安康汉滨文昌路HG-AKM679-0,GSM,109.034831,32.688731,室分
ANK-HBSC-6000-016,XAGS30/41,50,安康汉滨文昌南路HGD-AKM382,134,54474,安康汉滨文昌南路HD-AKM447-0,GSM,109.037222,32.681111,宏站
ANK-HBSC-6000-016,XAGS30/41,50,安康汉滨文昌南路HGD-AKM382,135,54475,安康汉滨文昌南路HD-AKM447-1,GSM,109.037222,32.681111,宏站
ANK-HBSC-6000-016,XAGS30/41,50,安康汉滨文昌南路HGD-AKM382,136,54476,安康汉滨文昌南路HD-AKM447-2,GSM,109.037222,32.681111,宏站
ANK-HBSC-6000-016,XAGS30/41,50,安康汉滨文昌南路HGD-AKM382,137,53827,安康汉滨文昌南路HG-AKM382-0,GSM,109.037222,32.681111,宏站
ANK-HBSC-6000-016,XAGS30/41,50,安康汉滨文昌南路HGD-AKM382,138,53828,安康汉滨文昌南路HG-AKM382-1,GSM,109.037222,32.681111,宏站
ANK-HBSC-6000-005,XAGS30/41,90,安康汉滨文化HG-AK548,221,55480,安康汉滨文化HG-AK548-0,GSM,109.012222,32.7575,宏站
ANK-HBSC-6000-005,XAGS30/41,90,安康汉滨文化HG-AK548,222,55481,安康汉滨文化HG-AK548-1,GSM,109.012222,32.7575,宏站
ANK-HBSC-6000-005,XAGS30/41,90,安康汉滨文化HG-AK548,224,55482,安康汉滨文化HG-AK548-2,GSM,109.012222,32.7575,宏站
ANK-HBSC-6000-005,XAGS30/41,243,安康汉滨文化公园东汉滨大道十字HG-AKF312,562,3120,安康汉滨文化公园东汉滨大道十字HG-AKF312-0,GSM,108.97344,32.703058,宏站
ANK-HBSC-6000-005,XAGS30/41,243,安康汉滨文化公园东汉滨大道十字HG-AKF312,563,3121,安康汉滨文化公园东汉滨大道十字HG-AKF312-1,GSM,108.97344,32.703058,宏站
ANK-HBSC-6000-005,XAGS30/41,243,安康汉滨文化公园东汉滨大道十字HG-AKF312,564,3122,安康汉滨文化公园东汉滨大道十字HG-AKF312-2,GSM,108.97344,32.703058,宏站
ANK-HBSC-6000-016,XAGS30/41,62,安康汉滨无线管理委员会HG-AK127,173,51271,安康汉滨无线管理委员会HG-AK127-0,GSM,109.015606,32.683263,宏站
ANK-HBSC-6000-016,XAGS30/41,62,安康汉滨无线管理委员会HG-AK127,174,51272,安康汉滨无线管理委员会HG-AK127-1,GSM,109.015606,32.683263,宏站
ANK-HBSC-6000-016,XAGS30/41,62,安康汉滨无线管理委员会HG-AK127,175,51273,安康汉滨无线管理委员会HG-AK127-2,GSM,109.015606,32.683263,宏站
ANK-HBSC-6000-016,XAGS30/41,2,安康汉滨金州城信源站HG-AKM698,4,56987,安康汉滨无线管理委员会HG-AKM698-0,GSM,109.015606,32.683263,室分
ANK-HBSC-6000-015,XAGS30/41,75,安康汉滨五里立交南HG-AKM192,25,51924,安康汉滨五里立交南HG-AKM192-0,GSM,108.9005556,32.70805556,宏站
ANK-HBSC-6000-015,XAGS30/41,75,安康汉滨五里立交南HG-AKM192,26,51925,安康汉滨五里立交南HG-AKM192-1,GSM,108.9005556,32.70805556,宏站
ANK-HBSC-6000-015,XAGS30/41,75,安康汉滨五里立交南HG-AKM192,27,51926,安康汉滨五里立交南HG-AKM192-2,GSM,108.9005556,32.70805556,宏站
ANK-HBSC-6000-015,XAGS30/41,149,安康汉滨五里镇丁家营HG-AKF313,364,53137,安康汉滨五里镇丁家营HG-AKF313-0,GSM,108.89663,32.74253,宏站
ANK-HBSC-6000-015,XAGS30/41,149,安康汉滨五里镇丁家营HG-AKF313,365,53138,安康汉滨五里镇丁家营HG-AKF313-1,GSM,108.89663,32.74253,宏站
ANK-HBSC-6000-015,XAGS30/41,149,安康汉滨五里镇丁家营HG-AKF313,366,53139,安康汉滨五里镇丁家营HG-AKF313-2,GSM,108.89663,32.74253,宏站
ANK-HBSC-6000-015,XAGS30/41,75,安康汉滨五里立交南HG-AKM192,380,1923,安康汉滨五里镇江店村HG-AKM192-0,GSM,108.892777,32.713611,宏站
ANK-HBSC-6000-015,XAGS30/41,75,安康汉滨五里立交南HG-AKM192,381,1924,安康汉滨五里镇江店村HG-AKM192-1,GSM,108.892777,32.713611,宏站
ANK-HBSC-6000-015,XAGS30/41,75,安康汉滨五里立交南HG-AKM192,382,1925,安康汉滨五里镇江店村HG-AKM192-2,GSM,108.892777,32.713611,宏站
ANK-HBSC-6000-015,XAGS30/41,81,安康汉滨五里镇江沟村HG-AKM222,28,52224,安康汉滨五里镇江沟村HG-AKM222-0,GSM,108.846666,32.748611,宏站
ANK-HBSC-6000-015,XAGS30/41,81,安康汉滨五里镇江沟村HG-AKM222,1144,52225,安康汉滨五里镇江沟村HG-AKM222-1,GSM,108.846666,32.748611,宏站
ANK-HBSC-6000-015,XAGS30/41,81,安康汉滨五里镇江沟村HG-AKM222,1145,52226,安康汉滨五里镇江沟村HG-AKM222-2,GSM,108.846666,32.748611,宏站
ANK-HBSC-6000-015,XAGS30/41,60,安康恒口机场HG-AK105,89,1053,安康汉滨五里镇经济园区HG-AK105-3,GSM,108.931111,32.7225,宏站
ANK-HBSC-6000-015,XAGS30/41,60,安康恒口机场HG-AK105,90,1054,安康汉滨五里镇经济园区HG-AK105-4,GSM,108.931111,32.7225,宏站
ANK-HBSC-6000-015,XAGS30/41,60,安康恒口机场HG-AK105,344,1055,安康汉滨五里镇经济园区HG-AK105-5,GSM,108.931111,32.7225,宏站
ANK-HBSC-6000-015,XAGS30/41,153,安康汉滨五里镇刘家河HG-AKM920,409,1921,安康汉滨五里镇刘家河HG-AKM920-0,GSM,108.91305,32.704722,宏站
ANK-HBSC-6000-015,XAGS30/41,153,安康汉滨五里镇刘家河HG-AKM920,88,1920,安康汉滨五里镇刘家河HG-AKM920-1,GSM,108.91305,32.704722,宏站
ANK-HBSC-6000-015,XAGS30/41,153,安康汉滨五里镇刘家河HG-AKM920,410,1922,安康汉滨五里镇刘家河HG-AKM920-2,GSM,108.91305,32.704722,宏站
ANK-HBSC-6000-004,XAGS30/41,7,安康汉滨五星街教育局HGD-AK886,155,54504,安康汉滨五星街教育局HD-AKM450-0,GSM,109.021781,32.696991,宏站
ANK-HBSC-6000-004,XAGS30/41,7,安康汉滨五星街教育局HGD-AK886,160,54505,安康汉滨五星街教育局HD-AKM450-1,GSM,109.021781,32.696991,宏站
ANK-HBSC-6000-004,XAGS30/41,7,安康汉滨五星街教育局HGD-AK886,161,54506,安康汉滨五星街教育局HD-AKM450-2,GSM,109.021781,32.696991,宏站
ANK-HBSC-6000-004,XAGS30/41,7,安康汉滨五星街教育局HGD-AK886,45,58867,安康汉滨五星街教育局HG-AK886-0,GSM,109.021781,32.696991,宏站
ANK-HBSC-6000-004,XAGS30/41,7,安康汉滨五星街教育局HGD-AK886,46,58868,安康汉滨五星街教育局HG-AK886-1,GSM,109.021781,32.696991,宏站
ANK-HBSC-6000-004,XAGS30/41,7,安康汉滨五星街教育局HGD-AK886,47,58869,安康汉滨五星街教育局HG-AK886-2,GSM,109.021781,32.696991,宏站
ANK-HBSC-6000-005,XAGS30/41,6,安康汉滨西安铁路局安康供电段信源站HD-AKEI002,30,50026,安康汉滨西安铁路局安康供电段HD-AKEI002-2,GSM,109.03,32.71527778,室分
ANK-HBSC-6000-004,XAGS30/41,49,安康汉滨西城qdtHGD-AKM370,139,53887,安康汉滨西城qdtHD-AKM388-0,GSM,109.0183333,32.69722222,宏站
ANK-HBSC-6000-004,XAGS30/41,49,安康汉滨西城qdtHGD-AKM370,171,53888,安康汉滨西城qdtHD-AKM388-1,GSM,109.0183333,32.69722222,宏站
ANK-HBSC-6000-004,XAGS30/41,49,安康汉滨西城qdtHGD-AKM370,184,53889,安康汉滨西城qdtHD-AKM388-2,GSM,109.0183333,32.69722222,宏站
ANK-HBSC-6000-004,XAGS30/41,49,安康汉滨西城qdtHGD-AKM370,119,53707,安康汉滨西城qdtHG-AKM370-0,GSM,109.0183333,32.69722222,宏站
ANK-HBSC-6000-004,XAGS30/41,49,安康汉滨西城qdtHGD-AKM370,126,53708,安康汉滨西城qdtHG-AKM370-1,GSM,109.0183333,32.69722222,宏站
ANK-HBSC-6000-004,XAGS30/41,74,安康汉滨西堤HGD-AK472,358,54374,安康汉滨西堤HD-AKM437-0,GSM,109.013631,32.695091,宏站
ANK-HBSC-6000-004,XAGS30/41,74,安康汉滨西堤HGD-AK472,369,54375,安康汉滨西堤HD-AKM437-1,GSM,109.013631,32.695091,宏站
ANK-HBSC-6000-004,XAGS30/41,74,安康汉滨西堤HGD-AK472,371,54376,安康汉滨西堤HD-AKM437-2,GSM,109.013631,32.695091,宏站
ANK-HBSC-6000-004,XAGS30/41,74,安康汉滨西堤HGD-AK472,151,54721,安康汉滨西堤HG-AK472-0,GSM,109.013631,32.695091,宏站
ANK-HBSC-6000-004,XAGS30/41,74,安康汉滨西堤HGD-AK472,152,54722,安康汉滨西堤HG-AK472-1,GSM,109.013631,32.695091,宏站
ANK-HBSC-6000-004,XAGS30/41,74,安康汉滨西堤HGD-AK472,156,54723,安康汉滨西堤HG-AK472-2,GSM,109.013631,32.695091,宏站
ANK-HBSC-6000-016,XAGS30/41,18,安康汉滨西关鞋厂HG-AK015,246,50153,安康汉滨西关鞋厂HG-AK015-0,GSM,109.01,32.69,宏站
ANK-HBSC-6000-016,XAGS30/41,18,安康汉滨西关鞋厂HG-AK015,247,50151,安康汉滨西关鞋厂HG-AK015-1,GSM,109.01,32.69,宏站
ANK-HBSC-6000-012,XAGS30/41,96,安康汉滨西坡HG-AK175,149,51750,安康汉滨西坡HG-AK175-0,GSM,108.867777,32.640277,宏站
ANK-HBSC-6000-012,XAGS30/41,96,安康汉滨西坡HG-AK175,152,51751,安康汉滨西坡HG-AK175-1,GSM,108.867777,32.640277,宏站
ANK-HBSC-6000-012,XAGS30/41,96,安康汉滨西坡HG-AK175,19,51752,安康汉滨西坡HG-AK175-2,GSM,108.867777,32.640277,宏站
ANK-HBSC-6000-015,XAGS30/41,30,安康汉滨西入口HG-AKM456,29,54564,安康汉滨西入口HG-AKM456-0,GSM,108.9555556,32.69833333,宏站
ANK-HBSC-6000-015,XAGS30/41,30,安康汉滨西入口HG-AKM456,30,54565,安康汉滨西入口HG-AKM456-1,GSM,108.9555556,32.69833333,宏站
ANK-HBSC-6000-015,XAGS30/41,30,安康汉滨西入口HG-AKM456,31,54566,安康汉滨西入口HG-AKM456-2,GSM,108.9555556,32.69833333,宏站
ANK-HBSC-6000-015,XAGS30/41,117,安康汉滨西收费站HG-AKM112,32,51124,安康汉滨西收费站HG-AKM112-0,GSM,108.9541667,32.70472222,宏站
ANK-HBSC-6000-015,XAGS30/41,117,安康汉滨西收费站HG-AKM112,33,51125,安康汉滨西收费站HG-AKM112-1,GSM,108.9541667,32.70472222,宏站
ANK-HBSC-6000-015,XAGS30/41,117,安康汉滨西收费站HG-AKM112,34,51126,安康汉滨西收费站HG-AKM112-2,GSM,108.9541667,32.70472222,宏站
ANK-HBSC-6000-017,XAGS30/41,91,安康汉滨关沟小学HG-AKM618,327,56180,安康汉滨县河灯塔村拉远HG-AKM618-2,GSM,109.129166,32.6075,宏站
ANK-HBSC-6000-017,XAGS30/41,91,安康汉滨关沟小学HG-AKM618,721,56184,安康汉滨县河灯塔村拉远HG-AKM618-3,GSM,109.129166,32.6075,宏站
ANK-HBSC-6000-017,XAGS30/41,61,安康汉滨县河口HG-AK248,159,52480,安康汉滨县河口HG-AK248-0,GSM,109.0788889,32.61361111,宏站
ANK-HBSC-6000-017,XAGS30/41,61,安康汉滨县河口HG-AK248,160,52481,安康汉滨县河口HG-AK248-1,GSM,109.0788889,32.61361111,宏站
ANK-HBSC-6000-017,XAGS30/41,61,安康汉滨县河口HG-AK248,161,52482,安康汉滨县河口HG-AK248-2,GSM,109.0788889,32.61361111,宏站
ANK-HBSC-6000-017,XAGS30/41,90,安康汉滨县河乡赵梁村HG-AKM491,135,54914,安康汉滨县河乡赵梁村HG-AKM491-0,GSM,109.062101,32.570195,宏站
ANK-HBSC-6000-017,XAGS30/41,90,安康汉滨县河乡赵梁村HG-AKM491,341,54915,安康汉滨县河乡赵梁村HG-AKM491-1,GSM,109.062101,32.570195,宏站
ANK-HBSC-6000-017,XAGS30/41,90,安康汉滨县河乡赵梁村HG-AKM491,342,54916,安康汉滨县河乡赵梁村HG-AKM491-2,GSM,109.062101,32.570195,宏站
ANK-HBSC-6000-012,XAGS30/41,51,安康汉滨新城办东西村HG-AKM369,36,53697,安康汉滨县河镇牛岭村拉远HG-AKM369-7,GSM,109.061944,32.637222,宏站
ANK-HBSC-6000-012,XAGS30/41,51,安康汉滨新城办东西村HG-AKM369,62,53698,安康汉滨县河镇牛岭村拉远HG-AKM369-8,GSM,109.061944,32.637222,宏站
ANK-HBSC-6000-016,XAGS30/41,31,安康汉滨香溪电站HG-AK696,95,56961,安康汉滨香溪电站HG-AK696-0,GSM,109.0313889,32.6775,宏站
ANK-HBSC-6000-016,XAGS30/41,31,安康汉滨香溪电站HG-AK696,96,56962,安康汉滨香溪电站HG-AK696-1,GSM,109.0313889,32.6775,宏站
ANK-HBSC-6000-016,XAGS30/41,31,安康汉滨香溪电站HG-AK696,97,56963,安康汉滨香溪电站HG-AK696-2,GSM,109.0313889,32.6775,宏站
ANK-HBSC-6000-012,XAGS30/41,59,安康汉滨香溪洞HG-AK062,7,50620,安康汉滨香溪洞HG-AK062-0,GSM,109.030277,32.658888,宏站
ANK-HBSC-6000-012,XAGS30/41,59,安康汉滨香溪洞HG-AK062,115,50621,安康汉滨香溪洞HG-AK062-1,GSM,109.030277,32.658888,宏站
ANK-HBSC-6000-012,XAGS30/41,59,安康汉滨香溪洞HG-AK062,116,50622,安康汉滨香溪洞HG-AK062-2,GSM,109.030277,32.658888,宏站
ANK-HBSC-6000-016,XAGS30/41,66,安康汉滨满意建材市场HD-AKM441,186,54415,安康汉滨香溪隧道HD-AKM441-1,GSM,109.02417,32.68054,宏站
ANK-HBSC-6000-016,XAGS30/41,66,安康汉滨满意建材市场HD-AKM441,187,54416,安康汉滨香溪隧道HD-AKM441-2,GSM,109.02417,32.68054,宏站
ANK-HBSC-6000-016,XAGS30/41,0,安康汉滨桂花山庄HG-AK767,5,56727,安康汉滨香溪隧道HG-AKM672-0,GSM,109.025438,32.679182,宏站
ANK-HBSC-6000-016,XAGS30/41,0,安康汉滨桂花山庄HG-AK767,6,56728,安康汉滨香溪隧道HG-AKM672-1,GSM,109.025438,32.679182,宏站
ANK-HBSC-6000-004,XAGS30/41,28,安康汉滨骆家庄(城中村）信源站HG-AKM723,197,57236,安康汉滨向阳大厦HG-AKM723-6,GSM,109.0236111,32.69166667,宏站
ANK-HBSC-6000-004,XAGS30/41,28,安康汉滨骆家庄(城中村）信源站HG-AKM723,198,57237,安康汉滨向阳大厦HG-AKM723-7,GSM,109.0236111,32.69166667,宏站
ANK-HBSC-6000-017,XAGS30/41,75,安康汉滨小关家HG-AK418,162,54181,安康汉滨小关家HG-AK418-0,GSM,109.1958333,32.65277778,宏站
ANK-HBSC-6000-017,XAGS30/41,75,安康汉滨小关家HG-AK418,164,54182,安康汉滨小关家HG-AK418-1,GSM,109.1958333,32.65277778,宏站
ANK-HBSC-6000-017,XAGS30/41,75,安康汉滨小关家HG-AK418,163,54183,安康汉滨小关家HG-AK418-2,GSM,109.1958333,32.65277778,宏站
ANK-HBSC-6000-005,XAGS30/41,122,安康汉滨小康高速高交集团HG-AKM704,319,57047,安康汉滨小康高速高交集团HG-AKM704-0,GSM,108.993055,32.697222,室分
ANK-HBSC-6000-017,XAGS30/41,116,安康汉滨小李村HG-AK945,166,59457,安康汉滨小李村HG-AK945-0,GSM,109.0580556,32.72555556,宏站
ANK-HBSC-6000-017,XAGS30/41,116,安康汉滨小李村HG-AK945,167,59458,安康汉滨小李村HG-AK945-1,GSM,109.0580556,32.72555556,宏站
ANK-HBSC-6000-017,XAGS30/41,116,安康汉滨小李村HG-AK945,165,59459,安康汉滨小李村HG-AK945-2,GSM,109.0580556,32.72555556,宏站
ANK-HBSC-6000-004,XAGS30/41,29,安康汉滨世纪新村HD-AKM196,128,51967,安康汉滨校场南路西巷世纪新村HD-AKM196-7,GSM,109.015833,32.69,宏站
ANK-HBSC-6000-004,XAGS30/41,29,安康汉滨世纪新村HD-AKM196,129,51968,安康汉滨校场南路西巷世纪新村HD-AKM196-8,GSM,109.015833,32.69,宏站
ANK-HBSC-6000-004,XAGS30/41,21,安康汉滨心石村基站HG-AKM730,82,57304,安康汉滨心石村基站HG-AKM730-0,GSM,109.035,32.70277778,宏站
ANK-HBSC-6000-004,XAGS30/41,21,安康汉滨心石村基站HG-AKM730,88,57305,安康汉滨心石村基站HG-AKM730-1,GSM,109.035,32.70277778,宏站
ANK-HBSC-6000-004,XAGS30/41,21,安康汉滨心石村基站HG-AKM730,105,57306,安康汉滨心石村基站HG-AKM730-2,GSM,109.035,32.70277778,宏站
ANK-HBSC-6000-012,XAGS30/41,51,安康汉滨新城办东西村HG-AKM369,6,52364,安康汉滨新城办东西村HG-AKM369-0,GSM,109.050277,32.668888,宏站
ANK-HBSC-6000-012,XAGS30/41,51,安康汉滨新城办东西村HG-AKM369,311,52365,安康汉滨新城办东西村HG-AKM369-1,GSM,109.050277,32.668888,宏站
ANK-HBSC-6000-012,XAGS30/41,51,安康汉滨新城办东西村HG-AKM369,312,52366,安康汉滨新城办东西村HG-AKM369-2,GSM,109.050277,32.668888,宏站
ANK-HBSC-6000-004,XAGS30/41,16,安康汉滨新城饭店HD-AK310,12,53101,安康汉滨新城饭店HD-AK310-0,GSM,109.029166,32.6925,宏站
ANK-HBSC-6000-004,XAGS30/41,16,安康汉滨新城饭店HD-AK310,31,53102,安康汉滨新城饭店HD-AK310-1,GSM,109.029166,32.6925,宏站
ANK-HBSC-6000-004,XAGS30/41,16,安康汉滨新城饭店HD-AK310,32,53103,安康汉滨新城饭店HD-AK310-2,GSM,109.029166,32.6925,宏站
ANK-HBSC-6000-004,XAGS30/41,200,安康汉滨新城饭店HG-AK129,133,51291,安康汉滨新城饭店HG-AK129-1,GSM,109.030971,32.693296,宏站
ANK-HBSC-6000-004,XAGS30/41,200,安康汉滨新城饭店HG-AK129,134,51292,安康汉滨新城饭店HG-AK129-2,GSM,109.030971,32.693296,宏站
ANK-HBSC-6000-004,XAGS30/41,200,安康汉滨新城饭店HG-AK129,135,51293,安康汉滨新城饭店HG-AK129-3,GSM,109.030971,32.693296,宏站
ANK-HBSC-6000-004,XAGS30/41,5,安康汉滨新城饭店HG-AKM707,24,57074,安康汉滨新城饭店HG-AKM707-0,GSM,109.033102,32.694741,室分
ANK-HBSC-6000-004,XAGS30/41,5,安康汉滨新城饭店HG-AKM707,29,57075,安康汉滨新城饭店HG-AKM707-1,GSM,109.033102,32.694741,室分
ANK-HBSC-6000-004,XAGS30/41,5,安康汉滨新城饭店HG-AKM707,30,57076,安康汉滨新城饭店HG-AKM707-2,GSM,109.033102,32.694741,室分
ANK-HBSC-6000-004,XAGS30/41,46,安康汉滨新城供电所HG-AKM330,159,53307,安康汉滨新城供电所HG-AKM330-0,GSM,109.0425,32.693888,宏站
ANK-HBSC-6000-004,XAGS30/41,46,安康汉滨新城供电所HG-AKM330,166,53308,安康汉滨新城供电所HG-AKM330-1,GSM,109.0425,32.693888,宏站
ANK-HBSC-6000-016,XAGS30/41,53,安康汉滨无线管理委员会HD-AK312,13,53127,安康汉滨新康厂HD-AK312-7,GSM,109.0088889,32.68,宏站
ANK-HBSC-6000-016,XAGS30/41,53,安康汉滨无线管理委员会HD-AK312,14,53128,安康汉滨新康厂HD-AK312-8,GSM,109.0088889,32.68,宏站
ANK-HBSC-6000-016,XAGS30/41,88,安康汉滨新康厂HG-AK238,248,52381,安康汉滨新康厂HG-AK238-0,GSM,109.0088889,32.68,宏站
ANK-HBSC-6000-016,XAGS30/41,88,安康汉滨新康厂HG-AK238,249,52382,安康汉滨新康厂HG-AK238-1,GSM,109.0088889,32.68,宏站
ANK-HBSC-6000-016,XAGS30/41,88,安康汉滨新康厂HG-AK238,250,52383,安康汉滨新康厂HG-AK238-2,GSM,109.0088889,32.68,宏站
ANK-HBSC-6000-005,XAGS30/41,239,安康汉滨新科明珠售楼部HG-AKM453,535,54534,安康汉滨新科明珠售楼部HG-AKM453-0,GSM,109.003,32.6893,宏站
ANK-HBSC-6000-005,XAGS30/41,239,安康汉滨新科明珠售楼部HG-AKM453,117,54536,安康汉滨新科明珠售楼部HG-AKM453-2,GSM,109.003,32.6893,宏站
ANK-HBSC-6000-005,XAGS30/41,167,安康汉滨新闻大厦HG-AKM724,538,57244,安康汉滨新闻大厦HG-AKM724-0,GSM,109.011013,32.703124,室分
ANK-HBSC-6000-012,XAGS30/41,129,安康汉滨新堰村HG-AK892,210,58927,安康汉滨新堰村HG-AK892-0,GSM,108.773888,32.546388,宏站
ANK-HBSC-6000-012,XAGS30/41,129,安康汉滨新堰村HG-AK892,223,58928,安康汉滨新堰村HG-AK892-1,GSM,108.773888,32.546388,宏站
ANK-HBSC-6000-012,XAGS30/41,129,安康汉滨新堰村HG-AK892,390,58929,安康汉滨新堰村HG-AK892-2,GSM,108.773888,32.546388,宏站
ANK-HBSC-6000-012,XAGS30/41,49,安康汉滨新庄HG-AK507,102,55071,安康汉滨新庄HG-AK507-0,GSM,108.766111,32.623888,宏站
